"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2RoYgkPzUY0vY7lhUuyus1","DASH","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","1","166979","https://p.scdn.co/mp3-preview/40993c1314281434479d566458a081459b2731d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","US5TA2300179","spotify:user:andreivillaro","2025-12-13T09:11:54Z"
"spotify:track:6UwrPxRaR5HPNLDDl7RcT9","Soñar (Breaker)","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","2","173053","https://p.scdn.co/mp3-preview/565413aa8d9e9ae69d121fe999f984cc0276f95a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5TA2300178","spotify:user:andreivillaro","2025-12-13T09:12:10Z"
"spotify:track:4byr9TsXs4qtm8rG2FfwRW","Run For Roses","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","3","215293","https://p.scdn.co/mp3-preview/8faeb7836ac0c8c7739ff63de35a75bbe9c7d0b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","US5TA2300180","spotify:user:andreivillaro","2025-12-13T09:12:20Z"
"spotify:track:4UEXKi06Ykkx52mme7VvoH","BOOM","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","4","175733","https://p.scdn.co/mp3-preview/1b4fdc4c4daf38b56b9b8b79fc6b6501378aec29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US5TA2300181","spotify:user:andreivillaro","2025-12-13T09:12:32Z"
"spotify:track:773OzGjcoYdvfbRqpympVW","Passionfruit","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","5","160826","https://p.scdn.co/mp3-preview/5e3145fec4b33f456c1fe2150f797d1e54f12cbc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","US5TA2300182","spotify:user:andreivillaro","2025-12-13T09:12:41Z"
"spotify:track:5jJgfoe8qJ59Dtp5nWmVVX","XOXO","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","6","162746","https://p.scdn.co/mp3-preview/7930424f650962061815fbbcdefd459a0a5e90cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","US5TA2300183","spotify:user:andreivillaro","2025-12-13T09:12:56Z"
"spotify:track:1SmJafjGG3oM3sflmcZRXU","Break The Wall","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:5CCxLQgcI7cVwmgFDlicbP","Fe3O4: BREAK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-01-15","https://i.scdn.co/image/ab67616d0000b27381d97a31253b898bc4149195","1","7","204560","https://p.scdn.co/mp3-preview/68a6212beac26555611c96ba596697488b74dd1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","US5TA2300184","spotify:user:andreivillaro","2025-12-13T09:13:10Z"
"spotify:track:3Zice5cXhiPVLwrdBJlyHc","See that?","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","1","182795","https://p.scdn.co/mp3-preview/3c428ef7c7a05be4174b38562cfa19e1d0a93bf8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US5TA2400157","spotify:user:andreivillaro","2025-12-13T09:13:46Z"
"spotify:track:0Mwj2BjoZwV6ZsYlqj6vB0","SICKUHH (Feat. Kid Milli)","spotify:artist:28ot3wh4oNmoFOdVajibBl, spotify:artist:7IWshUcKfJyDWrbiF2XT8J","NMIXX, Kid Milli","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","2","159320","https://p.scdn.co/mp3-preview/1ab17df454b44243ae8ab05847b370c09773b59c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","US5TA2400158","spotify:user:andreivillaro","2025-12-13T09:13:57Z"
"spotify:track:7h6zQBXlsrUb9990J8x0vr","Red light sign, but we go","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","3","137333","https://p.scdn.co/mp3-preview/0b7662fe8194a8cf8d0e5761d59b94f2e197c1f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","US5TA2400159","spotify:user:andreivillaro","2025-12-13T09:14:08Z"
"spotify:track:3P8l7sbL5dxKlS4gcJ1qJI","BEAT BEAT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","4","168840","https://p.scdn.co/mp3-preview/8c39deb4a00380d66b979806e4bf9e202b51a951?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US5TA2400160","spotify:user:andreivillaro","2025-12-13T09:14:21Z"
"spotify:track:0SnYOVoJPIH7BxSc0KumBI","Moving On","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","5","210266","https://p.scdn.co/mp3-preview/fa196fcd1a268333d65cee1451f5af15c46805a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","US5TA2400161","spotify:user:andreivillaro","2025-12-13T09:14:29Z"
"spotify:track:4IAjCbrxOPyfMqbVasSjwc","Love Is Lonely","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:2pb2RscdByJ8pc7dPT1SY2","Fe3O4: STICK OUT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2024-08-19","https://i.scdn.co/image/ab67616d0000b273c9c9aaadb2d6d3d44be06332","1","6","197026","https://p.scdn.co/mp3-preview/60661063d8f25d6019f684a502af4a84a44083ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","US5TA2400162","spotify:user:andreivillaro","2025-12-13T09:14:37Z"
"spotify:track:2tVhQGh2RBes4ucWS4bcqz","High Horse","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:1qOD7pel3w9en2JKQ3l6Ha","Fe3O4: FORWARD","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-03-17","https://i.scdn.co/image/ab67616d0000b273e7129d59bb7af19ad185b40e","1","1","203213","https://p.scdn.co/mp3-preview/2d8ad6fc8957655cdd4b53b9cf5e35d64447fcd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","US5TA2400376","spotify:user:andreivillaro","2025-12-13T09:15:02Z"
"spotify:track:5yfhzEct1ulyU6g5oVRraj","KNOW ABOUT ME","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:1qOD7pel3w9en2JKQ3l6Ha","Fe3O4: FORWARD","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-03-17","https://i.scdn.co/image/ab67616d0000b273e7129d59bb7af19ad185b40e","1","2","165773","https://p.scdn.co/mp3-preview/7af8eb2b6b171373bfef85b15bff9972691b507e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","US5TA2400377","spotify:user:andreivillaro","2025-12-13T09:15:12Z"
"spotify:track:5hcfx0GaIpU5cLiiN2l8mX","Papillon","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:1qOD7pel3w9en2JKQ3l6Ha","Fe3O4: FORWARD","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-03-17","https://i.scdn.co/image/ab67616d0000b273e7129d59bb7af19ad185b40e","1","5","158040","https://p.scdn.co/mp3-preview/af5c27864f00801fa2e8ee200dfeb2ebe97226ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","US5TA2400380","spotify:user:andreivillaro","2025-12-13T09:15:53Z"
"spotify:track:3Tguah9qCyyk1cxpOIYsS9","Ocean","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:1qOD7pel3w9en2JKQ3l6Ha","Fe3O4: FORWARD","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-03-17","https://i.scdn.co/image/ab67616d0000b273e7129d59bb7af19ad185b40e","1","6","170080","https://p.scdn.co/mp3-preview/df613b1b7aa2e47cad593cbb98222e5061a00f62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","US5TA2400381","spotify:user:andreivillaro","2025-12-13T09:16:02Z"
"spotify:track:5ejBrXdzJLSY40AydhV1Uj","Blue Valentine (English Ver.)","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:6jy5700dqaCui8Wosnaaar","Blue Valentine (MIXX Ver.)","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-17","https://i.scdn.co/image/ab67616d0000b273c302e1820a563df814073c82","1","2","186000","https://p.scdn.co/mp3-preview/7ddc0cc9490ca8f4f6ccd0d669d5ed3e129c6390?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","US5TA2500365","spotify:user:andreivillaro","2025-12-13T09:16:31Z"
"spotify:track:4pH8rClaLsi6QcDGrw2VgV","SPINNIN′ ON IT","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","2","196000","https://p.scdn.co/mp3-preview/64e7f40b1140a547def783155e25f7cb1c31cc88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","US5TA2500203","spotify:user:andreivillaro","2025-12-13T09:16:54Z"
"spotify:track:4fdolSsdFlJ6EKFu2BNuHj","Phoenix","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","3","164000","https://p.scdn.co/mp3-preview/ac2df86f110fbd27eb6f535c0c93440cfc0dfeda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US5TA2500204","spotify:user:andreivillaro","2025-12-13T09:17:16Z"
"spotify:track:6lw2ZImTEkaIHgBZbfp8RV","Game Face","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","6","163000","https://p.scdn.co/mp3-preview/01a084cd66d776dc56bdf09cdc1c01332f66e096?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","US5TA2500207","spotify:user:andreivillaro","2025-12-13T09:17:52Z"
"spotify:track:2GrvPIXncT6FOlbq4jNhg2","PODIUM","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","7","181000","https://p.scdn.co/mp3-preview/6a26970c68a5b0e637d0dfe4e46de9902ccac87d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5TA2500208","spotify:user:andreivillaro","2025-12-13T09:18:00Z"
"spotify:track:4nEA4DG3t2vgI9N6SCcOtz","Crush On You","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","8","159000","https://p.scdn.co/mp3-preview/b8e3a5d5e8dc3c0f9f5bb795f84dc2088d6bd76e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","US5TA2500209","spotify:user:andreivillaro","2025-12-13T09:18:09Z"
"spotify:track:0mPYjKXaHYMPhtq0hCIkgn","ADORE U","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","9","150000","https://p.scdn.co/mp3-preview/277b70f68d93b91b5e5434fdc16e5e0cbbc940a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5TA2500210","spotify:user:andreivillaro","2025-12-13T09:18:17Z"
"spotify:track:1Q89wi4LD9O9oU1gn0hL7Y","Shape of Love","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","10","172000","https://p.scdn.co/mp3-preview/fa419a5e5c7650d42d6e5919d196d12d5e83d2d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","US5TA2500211","spotify:user:andreivillaro","2025-12-13T09:18:27Z"
"spotify:track:7smhMsKnqsSyJ9K5mjy2OF","O.O Pt. 1 (Baila)","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","11","186000","https://p.scdn.co/mp3-preview/e6bfc982f383cc704f873b5c9b63bd2fbd05621d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","US5TA2500212","spotify:user:andreivillaro","2025-12-13T09:18:36Z"
"spotify:track:1IVQnUFP6UldlSG4pznqPj","O.O Pt. 2 (Superhero)","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:42URGYboRJEQPwXj7wlsoB","Blue Valentine","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2025-10-13","https://i.scdn.co/image/ab67616d0000b273ee26bd5ae483fc54e6ef9e74","1","12","176000","https://p.scdn.co/mp3-preview/2707df70d204836aa3a9a2705b6c2159f7c39a9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US5TA2500213","spotify:user:andreivillaro","2025-12-13T09:18:48Z"
"spotify:track:1a7WZZZH7LzyvorhpOJFTe","Wasted (feat. Lil Uzi Vert)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Juice WRLD, Lil Uzi Vert","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-12-10","https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4","1","4","258475","","true","76","USUG11800948","spotify:user:andreivillaro","2025-12-14T19:20:08Z"
"spotify:track:7i3A3RHpnqoOBEX9GcP1Ms","ALL FOR YOU","spotify:artist:36cgvBn0aadzOijnjjwqMN","ILLIT","spotify:album:1N9oFEpIgZZoOkZZI0FFFg","ALL FOR YOU, 2027","spotify:artist:36cgvBn0aadzOijnjjwqMN","ILLIT","2025-12-16","https://i.scdn.co/image/ab67616d0000b27381a5ca5da9d18c9d2a2e7058","1","1","170206","https://p.scdn.co/mp3-preview/739918140887532b76c7a98658497342c0f46770?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","KRA492501112","spotify:user:andreivillaro","2025-12-16T07:52:58Z"
"spotify:track:396FqjKmViUZ92Wmm4rx3i","Illusion","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","2","195053","https://p.scdn.co/mp3-preview/9b55c46364394aec93ffc6dfa717542b2dbf3f65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA302200095","spotify:user:andreivillaro","2025-12-19T17:30:18Z"
"spotify:track:3tB10LUdisNWISpLw5gPCk","Lingo","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","3","156866","https://p.scdn.co/mp3-preview/d872ab9fd7cc2f5bd90915f8cf2e5836eb5a4ede?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","KRA302200098","spotify:user:andreivillaro","2025-12-19T17:31:11Z"
"spotify:track:1uIN3VCVKzMXqF2A2Qlw5q","Life's Too Short","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","4","178133","https://p.scdn.co/mp3-preview/8b4d69cadcd2a31a38ba7805c08eb0dfb9dfba04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","KRA302200099","spotify:user:andreivillaro","2025-12-19T17:31:21Z"
"spotify:track:11JpW4h96X4TlGt6LFpNCC","ICU","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","5","221640","https://p.scdn.co/mp3-preview/45d22b37ff8c967939cbb4413641b224a7b81deb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","KRA302200100","spotify:user:andreivillaro","2025-12-19T17:31:27Z"
"spotify:track:2ouguQxJZn4jXisuNREqe5","Life's Too Short (English Version)","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","6","178133","https://p.scdn.co/mp3-preview/1a03f5a23dab6424df206be21c5ee94e3dd268ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","KRA302200096","spotify:user:andreivillaro","2025-12-19T17:31:33Z"
"spotify:track:6kCHPE4E6nVg3KxZdlifnE","Forever","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","8","298173","https://p.scdn.co/mp3-preview/d230ebb309bcd530bf6be7b7c214011752ea21b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","KRA302100023","spotify:user:andreivillaro","2025-12-19T17:31:41Z"
"spotify:track:2GyZkPeiJXXBqYY1ddtsjk","Dreams Come True","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","spotify:album:4w1dbvUy1crv0knXQvcSeY","Girls - The 2nd Mini Album","spotify:artist:6YVMFz59CuY7ngCxTxjpxE","aespa","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731cbd221702dc7fe4efaf3b4f","1","9","204933","https://p.scdn.co/mp3-preview/6ed55baa4f6208f683ea310e739a469f178a5dc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","KRA302100400","spotify:user:andreivillaro","2025-12-19T17:31:48Z"
"spotify:track:4ecdsGz3Hg6TKPwQ0ZOdJz","FaSHioN","spotify:artist:1ebt9HnXdyYA6KgLXr1n4P","CORTIS","spotify:album:2yMfaynthtWVAkJ5A3Kwrf","COLOR OUTSIDE THE LINES","spotify:artist:1ebt9HnXdyYA6KgLXr1n4P","CORTIS","2025-09-08","https://i.scdn.co/image/ab67616d0000b2734b56a34b0c2b3798fd46f855","1","3","174653","https://p.scdn.co/mp3-preview/8c79e8403810bfdc30abd98cd6e561ac83a4e1af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USA2P2536189","spotify:user:andreivillaro","2025-12-22T21:10:48Z"
"spotify:track:1NaDK3atogQEn9glK5fYuy","Cologne","spotify:artist:35l9BRT7MXmM8bv2WDQiyB","beabadoobee","spotify:album:6EBrUVVsjIQD8N0c63mqjv","Our Extended Play","spotify:artist:35l9BRT7MXmM8bv2WDQiyB","beabadoobee","2021-06-23","https://i.scdn.co/image/ab67616d0000b273110bbc10d8188cf73b3d336c","1","2","164690","https://p.scdn.co/mp3-preview/de111388d9afed1188c7a13a70b5dfec4d14cc94?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","GBK3W2101743","spotify:user:andreivillaro","2025-12-23T11:59:20Z"
"spotify:track:2GquhrcHbl2zOnF5javAFp","Swan Song","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","spotify:album:1YCj4PZi08G20y2ekGKY0C","EASY","spotify:artist:4SpbR6yFEvexJuaBpgAU5p","LE SSERAFIM","2024-02-19","https://i.scdn.co/image/ab67616d0000b273d17ea5fa9f991aa284c862a7","1","3","157179","https://p.scdn.co/mp3-preview/a1546a065fa28d5baedf52e969aeb35abdeb3889?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USA2P2402102","spotify:user:andreivillaro","2025-12-24T03:04:59Z"
"spotify:track:373C7aTyGRJw7sVT4UG6Fh","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","spotify:album:0bVAPVpPL25nIfko4O1G4J","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","2025-06-09","https://i.scdn.co/image/ab67616d0000b273185d07dbed72ccd48eaa86bc","1","1","168013","https://p.scdn.co/mp3-preview/a0769fab51f65fb95e8eefe170490ea84a87b460?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","US5TA2500091","spotify:user:andreivillaro","2025-12-24T09:13:31Z"
"spotify:track:4VdEbMZUwvUqTK9ezuRwcc","Kiss & Tell","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","spotify:album:0bVAPVpPL25nIfko4O1G4J","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","2025-06-09","https://i.scdn.co/image/ab67616d0000b273185d07dbed72ccd48eaa86bc","1","2","166040","https://p.scdn.co/mp3-preview/cc3997be08ad853a3ba49941f6ece5a8cadc4923?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","US5TA2500092","spotify:user:andreivillaro","2025-12-24T09:13:31Z"
"spotify:track:6rNdRe4CtWqhz9ZYRnNJIC","Locked N Loaded","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","spotify:album:0bVAPVpPL25nIfko4O1G4J","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","2025-06-09","https://i.scdn.co/image/ab67616d0000b273185d07dbed72ccd48eaa86bc","1","3","145146","https://p.scdn.co/mp3-preview/349b4fb12084e4fc096149939f6a0773e459c6db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","US5TA2500093","spotify:user:andreivillaro","2025-12-24T09:13:31Z"
"spotify:track:2EXtDGBkytLHRzAGYQp8uc","Promise","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","spotify:album:0bVAPVpPL25nIfko4O1G4J","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","2025-06-09","https://i.scdn.co/image/ab67616d0000b273185d07dbed72ccd48eaa86bc","1","4","224346","https://p.scdn.co/mp3-preview/361e34ac6a3470045ae528c5ea1cbaffb0cba038?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","US5TA2500094","spotify:user:andreivillaro","2025-12-24T09:13:31Z"
"spotify:track:5VQAX1A0GPpk686XwQmg5H","Walk","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","spotify:album:0bVAPVpPL25nIfko4O1G4J","Girls Will Be Girls","spotify:artist:2KC9Qb60EaY0kW4eH68vr3","ITZY","2025-06-09","https://i.scdn.co/image/ab67616d0000b273185d07dbed72ccd48eaa86bc","1","5","175386","https://p.scdn.co/mp3-preview/641b2383c3043414c4f57b6ed0390be6c9d9d1af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","US5TA2500095","spotify:user:andreivillaro","2025-12-24T09:13:31Z"
